WHO_REGION,ISO_code,Cname,VaccineCode,Vaccine_Desc,Schedule,Entire_Part,Comment
EMR,SAU,Saudi Arabia,OPV,polio,"6, 12, 18 months; 6 years;",entire,
EMR,SAU,Saudi Arabia,Pneumo_conj,Pneumococcal,"2, 4, 6, 12 months;",entire,
EMR,SAU,Saudi Arabia,Rotavirus,Rotavirus,"2, 4 months;",entire,
EMR,SAU,Saudi Arabia,Td,Tetanus diphtheria,>= 7 years;,entire,
EMR,SAU,Saudi Arabia,Varicella,Varicella,18 months; 6 years;,entire,
EMR,SAU,Saudi Arabia,YF,Yellow_fever,,entire,travellers to infected countries
AFR,SEN,Senegal,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,SEN,Senegal,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,SEN,Senegal,HepB_Pediatric,HepB,birth;,entire,
AFR,SEN,Senegal,HPV,HPV,9 years; +6 months;,entire,girls of 9-13 years
AFR,SEN,Senegal,IPV,Inactivated_polio,14 weeks;,entire,
AFR,SEN,Senegal,MR,Measles rubella,"9,15 months;",entire,
AFR,SEN,Senegal,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,SEN,Senegal,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,SEN,Senegal,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,SEN,Senegal,Td,Tetanus diphtheria,"1st contact pregnancy; +1, +6 months; +1, +1 year;",entire,"pregnant women, CBAW"
AFR,SEN,Senegal,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,6-59 months
AFR,SEN,Senegal,YF,Yellow_fever,9 months;,entire,
EUR,SRB,Serbia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EUR,SRB,Serbia,DT,Tetanus diphtheria childrens,7 years;,entire,
EUR,SRB,Serbia,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"8, 14, 20 weeks; 18 months;",entire,
EUR,SRB,Serbia,HepA_Adult,HepA_adult,,entire,travellers
EUR,SRB,Serbia,HepB_Adult,HepB_adult,,entire,"pre-exposure and postexposure profilaxis of Hepatitis B, special risk groups, healthcare workers"
EUR,SRB,Serbia,HepB_Pediatric,HepB,birth; 4 weeks; 5 months;,entire,
EUR,SRB,Serbia,HIB,Hib,,entire,"special risk groups, some chronic disease patients"
EUR,SRB,Serbia,Influenza_Adult,Influenza_adult,>65 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,SRB,Serbia,Influenza_Pediatric,Influenza_pediatric,>6 months;,entire,and children with chronic conditions
EUR,SRB,Serbia,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,,entire,"some risk groups, chronic disease patients, travellers"
EUR,SRB,Serbia,MMR,Measles mumps rubella,12 months; 7 years;,entire,and healthcare workers
EUR,SRB,Serbia,OPV,polio,"7, 14 years;",entire,
EUR,SRB,Serbia,Pneumo_conj,Pneumococcal,"8, 14, 20 weeks; 18 months;",entire,for risk groups until 31/Mar/2018; administered to all children as part of the routine schedule from 1/Apr/2019
EUR,SRB,Serbia,Td,Tetanus diphtheria,14 years;,entire,
EUR,SRB,Serbia,TT,Tetanus,,entire,injured persons; number of doses depends on previous vaccination status/date of previous administration of the last dose of tetanus toxoid containing vaccine
EUR,SRB,Serbia,Typhoid,Typhoid_fever,,entire,travellers
EUR,SRB,Serbia,YF,Yellow_fever,,entire,travellers
AFR,SYC,Seychelles,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,SYC,Seychelles,DTwP,Diphtheria tetanus pertussis,18 months;,entire,
AFR,SYC,Seychelles,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"3, 4, 5 months;",entire,
AFR,SYC,Seychelles,HPV,HPV,"10, 11 years;",entire,P6 girls only
AFR,SYC,Seychelles,IPV,Inactivated_polio,4 months;,entire,
AFR,SYC,Seychelles,MMR,Measles mumps rubella,15 months; 6 years;,entire,
AFR,SYC,Seychelles,OPV,polio,"3, 4, 5, 18 months; 6, 15 years;",entire,"babies, infants and school children"
AFR,SYC,Seychelles,Pneumo_conj,Pneumococcal,"3, 4, 5 months;",entire,
AFR,SYC,Seychelles,Rotavirus,Rotavirus,"3, 4 months;",entire,From June 2017
AFR,SYC,Seychelles,TT,Tetanus,"15, 25 years;",entire,"school children, pregnant women and other adults"
AFR,SYC,Seychelles,YF,Yellow_fever,12 months;,entire,infants and adult travellers
AFR,SLE,Sierra Leone,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,SLE,Sierra Leone,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,SLE,Sierra Leone,HPV,HPV,14 years; +6 months;,entire,from October 2019
AFR,SLE,Sierra Leone,IPV,Inactivated_polio,14 weeks;,entire,
AFR,SLE,Sierra Leone,Measles,Measles,"9, 15 months;",entire,
AFR,SLE,Sierra Leone,MR,Measles rubella,"9, 15 months;",entire,from June 2019
AFR,SLE,Sierra Leone,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,SLE,Sierra Leone,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,SLE,Sierra Leone,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,SLE,Sierra Leone,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 years;",entire,from March 2019
AFR,SLE,Sierra Leone,TT,Tetanus,"1st contact pregnancy; +1, +6 months; +1, +1 years;",,
AFR,SLE,Sierra Leone,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AFR,SLE,Sierra Leone,YF,Yellow_fever,9 months;,entire,
WPR,SGP,Singapore,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,SGP,Singapore,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"3, 4, 5, 18 months;",entire,
WPR,SGP,Singapore,HepB_Adult,HepB_adult,,entire,recommended for persons without evidence of immunity
WPR,SGP,Singapore,HepB_Pediatric,HepB,"birth; 1, 5-6 months;",entire,
WPR,SGP,Singapore,HPV,HPV,9-26 (x3 doses);,entire,females only
WPR,SGP,Singapore,Influenza_Adult,Influenza_adult,>=65 years,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, Haj or other travellers, other risk groups"
WPR,SGP,Singapore,Influenza_Pediatric,Influenza_pediatric,6 months-<5 years;,entire,and children with chronic conditions
WPR,SGP,Singapore,MMR,Measles mumps rubella,"12, 15-18 months;",entire,and recommended for persons without evidence of immunity
WPR,SGP,Singapore,OPV,polio,11 years;,entire,
WPR,SGP,Singapore,Pneumo_conj,Pneumococcal,"3, 5, 12 months;",entire,and recommended under our NAIS AND NCIS for high risk groups in adults and children
WPR,SGP,Singapore,Pneumo_ps,Pneumococcal,,entire,high risk groups
WPR,SGP,Singapore,Tdap,Tetanus diphtheria pertussis,11 years;,entire,and recommended for pregnant women
EUR,SVK,Slovakia,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 10 months;",entire,
EUR,SVK,Slovakia,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,"5, 12 years;",entire,
EUR,SVK,Slovakia,HepB_Pediatric,HepB,birth;,entire,administered only to high risk groups (newborns of HepB positive mothers)
EUR,SVK,Slovakia,Influenza_Adult,Influenza_adult,>15 years;,entire,"and elderly >=59 years, adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, Hajj or other travellers, other risk groups"
EUR,SVK,Slovakia,Influenza_Pediatric,Influenza_pediatric,0-15 years;,entire,and children with chronic conditions
EUR,SVK,Slovakia,MMR,Measles mumps rubella,14 months; 10 years;,entire,
EUR,SVK,Slovakia,Pneumo_conj,Pneumococcal,"2, 4, 10 months;",entire,
EUR,SVK,Slovakia,Td,Tetanus diphtheria,30 years;,entire,
EUR,SVN,Slovenia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,"epidemiological indications for newborns, whose parents moved from countries with a higher incidence of tuberculosis in the last five years before the birth of a newborn and for children whose mothers are being treated for tuberculosis)"
EUR,SVN,Slovenia,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,,entire,"epidemiological indication, risk groups"
EUR,SVN,Slovenia,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"3, 4.5, 6, 18 months;",entire,
EUR,SVN,Slovenia,HepA_Adult,HepA_adult,,entire,epidemiological indication
EUR,SVN,Slovenia,HepA_Pediatric,HepA,,entire,epidemiological indication
EUR,SVN,Slovenia,HepAHepB,HepA HepB,,entire,adult risk groups
EUR,SVN,Slovenia,HepB_Adult,HepB_adult,,entire,"healthcare workers, epidemiological indication, risk groups"
EUR,SVN,Slovenia,HepB_Pediatric,HepB,"5, 5, 6 years;",entire,"mandatory for all children at school entrance (5-6 years old); and HepBBD is only administered to newborns of HBsAG positive mothers, simultaneously with immunoglobulin against Hepatitis B"
EUR,SVN,Slovenia,HIB,Hib,,entire,risk groups
EUR,SVN,Slovenia,HPV,HPV,"11, 12 years;",entire,females in the 6th grade of elementary school
EUR,SVN,Slovenia,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities"
EUR,SVN,Slovenia,Influenza_Pediatric,Influenza_pediatric,6-23 months;,entire,and children with chronic conditions
EUR,SVN,Slovenia,IPV,Inactivated_polio,,entire,"epidemiological indication, travellers"
EUR,SVN,Slovenia,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,,entire,"epidemiological indication, risk groups"
EUR,SVN,Slovenia,MenB,Meningococcal_B,,entire,risk groups
EUR,SVN,Slovenia,MMR,Measles mumps rubella,12 months; 5 years;,entire,
EUR,SVN,Slovenia,Pneumo_conj,Pneumococcal,"3, 4.5, 12 months;",entire,10 valent (13 valent for risk groups)
EUR,SVN,Slovenia,Pneumo_ps,Pneumococcal,,entire,risk groups
EUR,SVN,Slovenia,Rabies,Rabies,,entire,in case of injury by an animal suspected of rabies
EUR,SVN,Slovenia,TBE,Tick_borne_encephalitis,,entire,epidemiological indication
EUR,SVN,Slovenia,Td,Tetanus diphtheria,,entire,in case of injury
EUR,SVN,Slovenia,Tdap,Tetanus diphtheria pertussis,9 years;,entire,
EUR,SVN,Slovenia,TT,Tetanus,18 years;,entire,
EUR,SVN,Slovenia,Varicella,Varicella,,entire,risk groups
WPR,SLB,Solomon Islands,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,SLB,Solomon Islands,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
WPR,SLB,Solomon Islands,HepB_Pediatric,HepB,birth;,entire,
WPR,SLB,Solomon Islands,HPV,HPV,9-14 years;,,From May 2019; females
WPR,SLB,Solomon Islands,IPV,Inactivated_polio,14 weeks;,entire,
WPR,SLB,Solomon Islands,MR,Measles rubella,"12, 18 months;",entire,
WPR,SLB,Solomon Islands,OPV,polio,"6, 10, 14 weeks;",entire,
WPR,SLB,Solomon Islands,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
WPR,SLB,Solomon Islands,Td,Tetanus diphtheria,"1st contact pregnancy; +1, +6 months; +1, +6 years;",entire,
WPR,SLB,Solomon Islands,VitaminA,VitaminA,"6, 12, 18, 24 months;",entire,
EMR,SOM,Somalia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EMR,SOM,Somalia,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
EMR,SOM,Somalia,IPV,Inactivated_polio,14 weeks;,entire,
EMR,SOM,Somalia,Measles,Measles,9 months;,entire,
EMR,SOM,Somalia,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
EMR,SOM,Somalia,TT,Tetanus,"1st contact; +1, +6 months; +1, +1 year;",entire,pregnant women
EMR,SOM,Somalia,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AFR,ZAF,South Africa,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,ZAF,South Africa,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"6, 10. 14 weeks; 18 months;",entire,
AFR,ZAF,South Africa,HepB_Pediatric,HepB,birth;,entire,from September 2019
AFR,ZAF,South Africa,HPV,HPV,9 years; +6 months;,entire,grade 4 - girls 9 years and above
AFR,ZAF,South Africa,Influenza_Adult,Influenza_adult,>65 years;,entire,"and adults with chronic illness, pregnant women, other risk groups"
AFR,ZAF,South Africa,Influenza_Pediatric,Influenza_pediatric,6-59 months;,entire,for immune compromised; and all children with chronic illness
AFR,ZAF,South Africa,Measles,Measles,"6, 12 months;",entire,
AFR,ZAF,South Africa,OPV,polio,birth;,entire,
AFR,ZAF,South Africa,Pneumo_conj,Pneumococcal,"6, 14 weeks; 9 months;",entire,
AFR,ZAF,South Africa,Rotavirus,Rotavirus,"6, 14 weeks;",entire,
AFR,ZAF,South Africa,Td,Tetanus diphtheria,"6, 12 years;",entire,
AFR,ZAF,South Africa,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AFR,SSD,South Sudan,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,SSD,South Sudan,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,SSD,South Sudan,IPV,Inactivated_polio,14 weeks;,entire,
AFR,SSD,South Sudan,Measles,Measles,9 months;,entire,
AFR,SSD,South Sudan,OPV,polio,"6, 10, 14 weeks;",entire,
AFR,SSD,South Sudan,TT,Tetanus,"First contact; +1, +6 months; +1, +1 year;",entire,15-45 years
EUR,ESP,Spain,CHOLERA,Cholera vaccine,,entire,travellers
EUR,ESP,Spain,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 11 months;",entire,
EUR,ESP,Spain,HepA_Adult,HepA_adult,,entire,risk groups
EUR,ESP,Spain,HepA_Pediatric,HepA,,entire,risk groups in all regions; subnationally in one region and two cities (Ceuta and Melilla)
EUR,ESP,Spain,HepB_Adult,HepB_adult,,entire,risk groups
EUR,ESP,Spain,HepB_Pediatric,HepB,birth;,entire,administered only for newborns of mothers with AgHBs+
EUR,ESP,Spain,HPV,HPV,12 years (x2);,entire,females at 12 years or 6th grade in regions that immunize at school
EUR,ESP,Spain,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,ESP,Spain,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,ESP,Spain,IPV,Inactivated_polio,,entire,travellers
EUR,ESP,Spain,JE_Inactd,Japanese_encephalitis,,entire,travellers
EUR,ESP,Spain,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,,entire,travellers
EUR,ESP,Spain,MenC_conj,Meningococcal_C,"4,12 months;",entire,
EUR,ESP,Spain,MMR,Measles mumps rubella,12 months; 3-4 years;,entire,
EUR,ESP,Spain,MMRV,Measles mumps rubella varicella,3-4 years;,part,second dose administered with MMRV in some regions
EUR,ESP,Spain,Pneumo_conj,Pneumococcal,"2, 4, 11 months;",entire,
EUR,ESP,Spain,Pneumo_ps,Pneumococcal,>64 years;,entire,
EUR,ESP,Spain,Td,Tetanus diphtheria,14 years;,entire,"and >=Y65, wound prophylaxis, adults without vaccination history"
EUR,ESP,Spain,Tdap,Tetanus diphtheria pertussis,,entire,"pregnant women, certain healthcare workers"
EUR,ESP,Spain,TdaPIPV,Tetanus diphtheria pertussis IPV,6 years;,entire,
EUR,ESP,Spain,Typhoid_conj,Typhoid,,entire,travellers
EUR,ESP,Spain,Typhoid_ps,Typhoid,,entire,travellers
EUR,ESP,Spain,Varicella,Varicella,15 months; 3-4 years;,entire,
EUR,ESP,Spain,YF,Yellow_fever,,entire,travellers
EUR,ESP,Spain,Zoster,Varicella,>=60 years;,part,for specific risk groups
SEAR,LKA,Sri Lanka,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
SEAR,LKA,Sri Lanka,DT,Tetanus diphtheria childrens,5 years;,entire,
SEAR,LKA,Sri Lanka,DTwP,Diphtheria tetanus pertussis,18 months;,entire,
SEAR,LKA,Sri Lanka,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
SEAR,LKA,Sri Lanka,HPV,HPV,10-11 years; +6 months;,entire,"10-11 year girls at schools in Grade 6 and field clinics if missed or if any drop outs, 2nd dose after 6 months"
SEAR,LKA,Sri Lanka,IPV,Inactivated_polio,"2, 4 months;",entire,fractional dose
SEAR,LKA,Sri Lanka,JE_LiveAtd,Japanese_encephalitis_live,1 year;,entire,
SEAR,LKA,Sri Lanka,MMR,Measles mumps rubella,9 months; 3 years;,entire,
SEAR,LKA,Sri Lanka,OPV,polio,"2, 4, 6, 18 months; 5 years;",entire,
SEAR,LKA,Sri Lanka,Td,Tetanus diphtheria,12 years;,entire,
SEAR,LKA,Sri Lanka,TT,Tetanus,During pregnancies (x4 doses);,entire,
SEAR,LKA,Sri Lanka,Typhoid_ps,Typhoid,,entire,"high risk categories, food handlers, based on transmission pattern and data, districts wre selected to provide vaccination"
SEAR,LKA,Sri Lanka,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,"<5 years, every 6 months"
SEAR,LKA,Sri Lanka,YF,Yellow_fever,,,provided only for travellers to YF endemic countries
EMR,SDN,Sudan (the),BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EMR,SDN,Sudan (the),DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
EMR,SDN,Sudan (the),IPV,Inactivated_polio,14 weeks;,entire,
EMR,SDN,Sudan (the),Measles,Measles,"9, 18 months;",entire,
EMR,SDN,Sudan (the),MenA,Meningococcal_A,9 months;,entire,
EMR,SDN,Sudan (the),OPV,polio,"6, 10, 14 weeks;",entire,surviving infants
EMR,SDN,Sudan (the),Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
EMR,SDN,Sudan (the),Rotavirus,Rotavirus,"6, 10 weeks;",entire,surviving infants
EMR,SDN,Sudan (the),TT,Tetanus,"1st contact; +1, +6 months; +1, +1 years;",entire,pregnant women
AMR,SUR,Suriname,DT,Tetanus diphtheria childrens,5-7 years;,entire,
AMR,SUR,Suriname,DTwP,Diphtheria tetanus pertussis,18 months; 4 years;,entire,
AMR,SUR,Suriname,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
AMR,SUR,Suriname,HepB_Adult,HepB_adult,"1st contact; +1, +6 months;",entire,"HCWs, other high risk groups"
AMR,SUR,Suriname,HepB_Pediatric,HepB,birth;,entire,
AMR,SUR,Suriname,HPV,HPV,9-13 years;+ 6 months;,entire,females
AMR,SUR,Suriname,Influenza_Adult,Influenza_adult,>60 years;,entire,"and adults with chronic conditions, women, healthcare workers, residents living in long-term care facilities, other risk groups"
AMR,SUR,Suriname,IPV,Inactivated_polio,2 months;,entire,
AMR,SUR,Suriname,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,1st contact;,entire,travellers
AMR,SUR,Suriname,MMR,Measles mumps rubella,"12, 18 months;",entire,
AMR,SUR,Suriname,OPV,polio,"4, 6, 18 months; 4 years;",entire,
AMR,SUR,Suriname,Rabies,Rabies,"0, 7, 21 days;",entire,persons travelling to the interior upon request
AMR,SUR,Suriname,Td,Tetanus diphtheria,"1st contact; +1, +6 months;",entire,for >=7 years
AMR,SUR,Suriname,Tdap,Tetanus diphtheria pertussis,,,upon request
AMR,SUR,Suriname,YF,Yellow_fever,12 months;,entire,and to travellers to endemic countries
EUR,SWE,Sweden,BCG,Bacille_Calmette-Guérin vaccine,birth-6 months;,entire,risk groups
EUR,SWE,Sweden,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"3, 5, 12 months;",entire,
EUR,SWE,Sweden,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,5 years;,entire,
EUR,SWE,Sweden,HepB_Pediatric,HepB,birth; 1 month;,entire,"children to HBsAg+ mothers (following doses are given as DTP-IPV-Hib-HepB at M3, M5 and M12)"
EUR,SWE,Sweden,HPV,HPV,"10-12, 11-12 years;",entire,females in school year 5 or 6
EUR,SWE,Sweden,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic conditions, pregnant women with chronic conditions and after gestational week 16 if no other risk factors, healthcare workers"
EUR,SWE,Sweden,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,SWE,Sweden,MMR,Measles mumps rubella,12 months; 6-8 years;,entire,
EUR,SWE,Sweden,Pneumo_conj,Pneumococcal,"3, 5, 12 months;",entire,
EUR,SWE,Sweden,Pneumo_ps,Pneumococcal,>65 years;,part,and medical risk groups
EUR,SWE,Sweden,Rotavirus,Rotavirus,"6-8 weeks; 3, 5 months;",part,introduced in 10/21 counties
EUR,SWE,Sweden,Tdap,Tetanus diphtheria pertussis,14-16 years;,entire,
EUR,CHE,Switzerland,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 6, 15-24 months;",entire,
EUR,CHE,Switzerland,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 4, 6, 15-24 months;",entire,
EUR,CHE,Switzerland,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,4-7 years;,entire,
EUR,CHE,Switzerland,HepB_Adult,HepB_adult,11-15 years; +6 months;,entire,
EUR,CHE,Switzerland,HepB_Pediatric,HepB,"birth; 1, 6, 15-24 months;",entire,
EUR,CHE,Switzerland,HIB,Hib,"2, 4, 6, 15-24 months;",entire,
EUR,CHE,Switzerland,HPV,HPV,11-14 years; +6 months;,entire,boys & girls
EUR,CHE,Switzerland,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic illness, pregnant women, health care workers, residents living in long-term care facilities"
EUR,CHE,Switzerland,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic illness
EUR,CHE,Switzerland,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,24 months; 11-15 years;,entire,
EUR,CHE,Switzerland,MenC_conj,Meningococcal_C,12 months; 11-15 years;,entire,till end of 2018
EUR,CHE,Switzerland,MMR,Measles mumps rubella,"12, 15-24 months;",entire,
EUR,CHE,Switzerland,Pneumo_conj,Pneumococcal,"2, 4, 12 months;",entire,
EUR,CHE,Switzerland,Td,Tetanus diphtheria,"45, 65 years;",entire,
EUR,CHE,Switzerland,Tdap,Tetanus diphtheria pertussis,"11-15, 25-29 years;",entire,
EUR,CHE,Switzerland,TdaPIPV,Tetanus diphtheria pertussis IPV,11-15 years;,entire,
EUR,CHE,Switzerland,Varicella,Varicella,11-15 years;,entire,
EMR,SYR,Syrian Arab Republic (the),BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EMR,SYR,Syrian Arab Republic (the),DT,Tetanus diphtheria childrens,6 years;,entire,
EMR,SYR,Syrian Arab Republic (the),DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"8, 16, 24 weeks; 18 months;",entire,
EMR,SYR,Syrian Arab Republic (the),HepB_Pediatric,HepB,birth;,entire,
EMR,SYR,Syrian Arab Republic (the),Influenza_Adult,Influenza_adult,,entire,"elderly, adults with chronic illness, health care workers, Haj or other travellers"
EMR,SYR,Syrian Arab Republic (the),IPV,Inactivated_polio,"8, 16 weeks;",entire,
EMR,SYR,Syrian Arab Republic (the),MenACW,Meningococcal_ACW,6 years;,entire,polysaccharide vaccine
EMR,SYR,Syrian Arab Republic (the),MMR,Measles mumps rubella,"12, 18 months;",entire,
EMR,SYR,Syrian Arab Republic (the),OPV,polio,"birth; 24 weeks; 12, 18 months; 6 years;",entire,
EMR,SYR,Syrian Arab Republic (the),Td,Tetanus diphtheria,12 years;,entire,
EMR,SYR,Syrian Arab Republic (the),TT,Tetanus,"1st contact; +1, +6 months; +1, +1 year;",entire,
EMR,SYR,Syrian Arab Republic (the),VitaminA,VitaminA,"6, 12, 18 months;",entire,
EUR,TJK,Tajikistan,BCG,Bacille_Calmette-Guérin vaccine,3-5 days; 6 years;,entire,
EUR,TJK,Tajikistan,DT,Tetanus diphtheria childrens,6 year;,entire,
EUR,TJK,Tajikistan,DTwP,Diphtheria tetanus pertussis,16-23 months;,entire,
EUR,TJK,Tajikistan,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 3, 4 months;",entire,
EUR,TJK,Tajikistan,HepB_Pediatric,HepB,birth;,entire,
EUR,TJK,Tajikistan,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,TJK,Tajikistan,IPV,Inactivated_polio,4 months;,entire,from April 2018
EUR,TJK,Tajikistan,MR,Measles rubella,"12 months, 6 years;",entire,
EUR,TJK,Tajikistan,OPV,polio,"birth; 2, 3, 4, 12 months;",entire,
EUR,TJK,Tajikistan,Rotavirus,Rotavirus,"2, 3 months;",entire,
EUR,TJK,Tajikistan,Td,Tetanus diphtheria,"16, 26, 36, 46, 56 years;",entire,
EUR,TJK,Tajikistan,VitaminA,VitaminA,6-59 months;,entire,
SEAR,THA,Thailand,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
SEAR,THA,Thailand,DTwP,Diphtheria tetanus pertussis,"1.5, 4 years;",entire,
SEAR,THA,Thailand,DTwPHepB,Diphtheria tetanus pertussis HepB,"2, 4, 6 months;",entire,
SEAR,THA,Thailand,HepB_Pediatric,HepB,birth; 1 month;,entire,1 month dose is for newborns from HB carrier mother
SEAR,THA,Thailand,HPV,HPV,11 years; +6 months;,entire,"pilot in school girls at grade 5 (age 11 years old), in phra Nakhon Si Ayutthaya province"
SEAR,THA,Thailand,Influenza_Adult,Influenza_adult,>65 years;,entire,"and adults with chronic illness, pregnant women, health care workers"
SEAR,THA,Thailand,Influenza_Pediatric,Influenza_pediatric,6 months-2 years;,entire,and children with chronic illness
SEAR,THA,Thailand,IPV,Inactivated_polio,4 months;,entire,
SEAR,THA,Thailand,JE_LiveAtd,Japanese_encephalitis_live,"1, 2.5 years;",entire,
SEAR,THA,Thailand,MMR,Measles mumps rubella,9 months; 2.5 years;,entire,
SEAR,THA,Thailand,OPV,polio,"2, 4, 6 months; 1.5, 4 years;",entire,
SEAR,THA,Thailand,Rotavirus,Rotavirus,"2, 4, 6 months;",part,pilot in Sukhothai and Phetchabun province
SEAR,THA,Thailand,Td,Tetanus diphtheria,"12 years; 1st contact pregnancy; +1, +6 months;",entire,"all school children in grade VI  (average age 12 years) and pregnant women (no. of dose given depend on vaccine history; if never: 1st contact, +1 month, +6 months)"
SEAR,TLS,Timor-Leste,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
SEAR,TLS,Timor-Leste,DT,Tetanus diphtheria childrens,6 years;,entire,
SEAR,TLS,Timor-Leste,DTwP,Diphtheria tetanus pertussis,18 months;,,
SEAR,TLS,Timor-Leste,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
SEAR,TLS,Timor-Leste,HepB_Pediatric,HepB,birth;,entire,within 24 hours
SEAR,TLS,Timor-Leste,IPV,Inactivated_polio,14 weeks;,entire,
SEAR,TLS,Timor-Leste,MR,Measles rubella,"9, 18 months;",entire,
