Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Antigua and Barbuda,17.0608,-61.7964,2/19/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/20/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/21/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/22/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/23/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/24/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/25/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/26/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/27/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/28/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/29/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/1/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/2/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/3/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/4/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/5/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/6/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/7/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/8/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/9/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/10/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/11/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/12/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/13/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/14/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/15/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/16/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/17/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/18/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/19/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/20/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/21/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/22/2020,1,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/23/2020,3,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/24/2020,3,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/25/2020,3,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/26/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/27/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/28/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/29/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/30/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/31/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/1/2020,7,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/2/2020,9,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/3/2020,15,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/4/2020,15,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/5/2020,15,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/6/2020,15,0,0
,Antigua and Barbuda,17.0608,-61.7964,4/7/2020,19,1,0
,Antigua and Barbuda,17.0608,-61.7964,4/8/2020,19,2,0
,Antigua and Barbuda,17.0608,-61.7964,4/9/2020,19,2,0
,Antigua and Barbuda,17.0608,-61.7964,4/10/2020,19,2,0
,Antigua and Barbuda,17.0608,-61.7964,4/11/2020,21,2,0
,Antigua and Barbuda,17.0608,-61.7964,4/12/2020,21,2,0
,Antigua and Barbuda,17.0608,-61.7964,4/13/2020,23,2,0
,Antigua and Barbuda,17.0608,-61.7964,4/14/2020,23,2,3
,Antigua and Barbuda,17.0608,-61.7964,4/15/2020,23,2,3
,Antigua and Barbuda,17.0608,-61.7964,4/16/2020,23,3,3
,Antigua and Barbuda,17.0608,-61.7964,4/17/2020,23,3,3
,Antigua and Barbuda,17.0608,-61.7964,4/18/2020,23,3,3
,Antigua and Barbuda,17.0608,-61.7964,4/19/2020,23,3,3
,Antigua and Barbuda,17.0608,-61.7964,4/20/2020,23,3,3
,Antigua and Barbuda,17.0608,-61.7964,4/21/2020,23,3,7
,Antigua and Barbuda,17.0608,-61.7964,4/22/2020,24,3,10
,Argentina,-38.4161,-63.6167,1/22/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/23/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/24/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/25/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/26/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/27/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/28/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/29/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/30/2020,0,0,0
,Argentina,-38.4161,-63.6167,1/31/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/1/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/2/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/3/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/4/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/5/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/6/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/7/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/8/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/9/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/10/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/11/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/12/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/13/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/14/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/15/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/16/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/17/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/18/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/19/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/20/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/21/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/22/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/23/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/24/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/25/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/26/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/27/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/28/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/29/2020,0,0,0
,Argentina,-38.4161,-63.6167,3/1/2020,0,0,0
,Argentina,-38.4161,-63.6167,3/2/2020,0,0,0
,Argentina,-38.4161,-63.6167,3/3/2020,1,0,0
,Argentina,-38.4161,-63.6167,3/4/2020,1,0,0
,Argentina,-38.4161,-63.6167,3/5/2020,1,0,0
,Argentina,-38.4161,-63.6167,3/6/2020,2,0,0
,Argentina,-38.4161,-63.6167,3/7/2020,8,0,0
,Argentina,-38.4161,-63.6167,3/8/2020,12,1,0
,Argentina,-38.4161,-63.6167,3/9/2020,12,1,0
,Argentina,-38.4161,-63.6167,3/10/2020,17,1,0
,Argentina,-38.4161,-63.6167,3/11/2020,19,1,0
,Argentina,-38.4161,-63.6167,3/12/2020,19,1,0
,Argentina,-38.4161,-63.6167,3/13/2020,31,2,0
,Argentina,-38.4161,-63.6167,3/14/2020,34,2,1
,Argentina,-38.4161,-63.6167,3/15/2020,45,2,1
,Argentina,-38.4161,-63.6167,3/16/2020,56,2,1
,Argentina,-38.4161,-63.6167,3/17/2020,68,2,3
,Argentina,-38.4161,-63.6167,3/18/2020,79,2,3
,Argentina,-38.4161,-63.6167,3/19/2020,97,3,3
,Argentina,-38.4161,-63.6167,3/20/2020,128,3,3
,Argentina,-38.4161,-63.6167,3/21/2020,158,4,3
,Argentina,-38.4161,-63.6167,3/22/2020,266,4,3
,Argentina,-38.4161,-63.6167,3/23/2020,301,4,3
,Argentina,-38.4161,-63.6167,3/24/2020,387,6,52
,Argentina,-38.4161,-63.6167,3/25/2020,387,8,52
,Argentina,-38.4161,-63.6167,3/26/2020,502,9,63
,Argentina,-38.4161,-63.6167,3/27/2020,589,13,72
,Argentina,-38.4161,-63.6167,3/28/2020,690,18,72
,Argentina,-38.4161,-63.6167,3/29/2020,745,19,72
,Argentina,-38.4161,-63.6167,3/30/2020,820,23,228
,Argentina,-38.4161,-63.6167,3/31/2020,1054,27,240
,Argentina,-38.4161,-63.6167,4/1/2020,1054,28,248
,Argentina,-38.4161,-63.6167,4/2/2020,1133,36,256
,Argentina,-38.4161,-63.6167,4/3/2020,1265,39,266
,Argentina,-38.4161,-63.6167,4/4/2020,1451,43,279
,Argentina,-38.4161,-63.6167,4/5/2020,1451,44,280
,Argentina,-38.4161,-63.6167,4/6/2020,1554,48,325
,Argentina,-38.4161,-63.6167,4/7/2020,1628,56,338
,Argentina,-38.4161,-63.6167,4/8/2020,1715,63,358
,Argentina,-38.4161,-63.6167,4/9/2020,1795,72,365
,Argentina,-38.4161,-63.6167,4/10/2020,1975,82,375
,Argentina,-38.4161,-63.6167,4/11/2020,1975,83,440
,Argentina,-38.4161,-63.6167,4/12/2020,2142,90,468
,Argentina,-38.4161,-63.6167,4/13/2020,2208,97,515
,Argentina,-38.4161,-63.6167,4/14/2020,2277,102,559
,Argentina,-38.4161,-63.6167,4/15/2020,2443,111,596
,Argentina,-38.4161,-63.6167,4/16/2020,2571,115,631
,Argentina,-38.4161,-63.6167,4/17/2020,2669,123,666
,Argentina,-38.4161,-63.6167,4/18/2020,2758,129,685
,Argentina,-38.4161,-63.6167,4/19/2020,2839,132,709
,Argentina,-38.4161,-63.6167,4/20/2020,2941,136,737
,Argentina,-38.4161,-63.6167,4/21/2020,3031,147,840
,Argentina,-38.4161,-63.6167,4/22/2020,3144,152,872
,Armenia,40.0691,45.0382,1/22/2020,0,0,0
,Armenia,40.0691,45.0382,1/23/2020,0,0,0
,Armenia,40.0691,45.0382,1/24/2020,0,0,0
,Armenia,40.0691,45.0382,1/25/2020,0,0,0
,Armenia,40.0691,45.0382,1/26/2020,0,0,0
,Armenia,40.0691,45.0382,1/27/2020,0,0,0
,Armenia,40.0691,45.0382,1/28/2020,0,0,0
,Armenia,40.0691,45.0382,1/29/2020,0,0,0
,Armenia,40.0691,45.0382,1/30/2020,0,0,0
,Armenia,40.0691,45.0382,1/31/2020,0,0,0
,Armenia,40.0691,45.0382,2/1/2020,0,0,0
,Armenia,40.0691,45.0382,2/2/2020,0,0,0
,Armenia,40.0691,45.0382,2/3/2020,0,0,0
,Armenia,40.0691,45.0382,2/4/2020,0,0,0
,Armenia,40.0691,45.0382,2/5/2020,0,0,0
,Armenia,40.0691,45.0382,2/6/2020,0,0,0
,Armenia,40.0691,45.0382,2/7/2020,0,0,0
,Armenia,40.0691,45.0382,2/8/2020,0,0,0
,Armenia,40.0691,45.0382,2/9/2020,0,0,0
,Armenia,40.0691,45.0382,2/10/2020,0,0,0
,Armenia,40.0691,45.0382,2/11/2020,0,0,0
,Armenia,40.0691,45.0382,2/12/2020,0,0,0
,Armenia,40.0691,45.0382,2/13/2020,0,0,0
,Armenia,40.0691,45.0382,2/14/2020,0,0,0
,Armenia,40.0691,45.0382,2/15/2020,0,0,0
,Armenia,40.0691,45.0382,2/16/2020,0,0,0
,Armenia,40.0691,45.0382,2/17/2020,0,0,0
,Armenia,40.0691,45.0382,2/18/2020,0,0,0
,Armenia,40.0691,45.0382,2/19/2020,0,0,0
,Armenia,40.0691,45.0382,2/20/2020,0,0,0
,Armenia,40.0691,45.0382,2/21/2020,0,0,0
,Armenia,40.0691,45.0382,2/22/2020,0,0,0
,Armenia,40.0691,45.0382,2/23/2020,0,0,0
,Armenia,40.0691,45.0382,2/24/2020,0,0,0
,Armenia,40.0691,45.0382,2/25/2020,0,0,0
,Armenia,40.0691,45.0382,2/26/2020,0,0,0
,Armenia,40.0691,45.0382,2/27/2020,0,0,0
,Armenia,40.0691,45.0382,2/28/2020,0,0,0
,Armenia,40.0691,45.0382,2/29/2020,0,0,0
,Armenia,40.0691,45.0382,3/1/2020,1,0,0
,Armenia,40.0691,45.0382,3/2/2020,1,0,0
,Armenia,40.0691,45.0382,3/3/2020,1,0,0
,Armenia,40.0691,45.0382,3/4/2020,1,0,0
,Armenia,40.0691,45.0382,3/5/2020,1,0,0
,Armenia,40.0691,45.0382,3/6/2020,1,0,0
,Armenia,40.0691,45.0382,3/7/2020,1,0,0
,Armenia,40.0691,45.0382,3/8/2020,1,0,0
,Armenia,40.0691,45.0382,3/9/2020,1,0,0
,Armenia,40.0691,45.0382,3/10/2020,1,0,0
,Armenia,40.0691,45.0382,3/11/2020,1,0,0
,Armenia,40.0691,45.0382,3/12/2020,4,0,0
,Armenia,40.0691,45.0382,3/13/2020,8,0,0
,Armenia,40.0691,45.0382,3/14/2020,18,0,0
,Armenia,40.0691,45.0382,3/15/2020,26,0,0
,Armenia,40.0691,45.0382,3/16/2020,52,0,0
,Armenia,40.0691,45.0382,3/17/2020,78,0,1
,Armenia,40.0691,45.0382,3/18/2020,84,0,1
,Armenia,40.0691,45.0382,3/19/2020,115,0,1
,Armenia,40.0691,45.0382,3/20/2020,136,0,1
,Armenia,40.0691,45.0382,3/21/2020,160,0,1
,Armenia,40.0691,45.0382,3/22/2020,194,0,2
,Armenia,40.0691,45.0382,3/23/2020,235,0,2
,Armenia,40.0691,45.0382,3/24/2020,249,0,14
,Armenia,40.0691,45.0382,3/25/2020,265,0,16
,Armenia,40.0691,45.0382,3/26/2020,290,1,18
,Armenia,40.0691,45.0382,3/27/2020,329,1,28
,Armenia,40.0691,45.0382,3/28/2020,407,1,30
,Armenia,40.0691,45.0382,3/29/2020,424,3,30
,Armenia,40.0691,45.0382,3/30/2020,482,3,30
,Armenia,40.0691,45.0382,3/31/2020,532,3,30
,Armenia,40.0691,45.0382,4/1/2020,571,4,31
,Armenia,40.0691,45.0382,4/2/2020,663,7,33
,Armenia,40.0691,45.0382,4/3/2020,736,7,43
,Armenia,40.0691,45.0382,4/4/2020,770,7,43
,Armenia,40.0691,45.0382,4/5/2020,822,7,57
,Armenia,40.0691,45.0382,4/6/2020,833,8,62
,Armenia,40.0691,45.0382,4/7/2020,853,8,87
,Armenia,40.0691,45.0382,4/8/2020,881,9,114
,Armenia,40.0691,45.0382,4/9/2020,921,10,138
,Armenia,40.0691,45.0382,4/10/2020,937,12,149
,Armenia,40.0691,45.0382,4/11/2020,967,13,173
,Armenia,40.0691,45.0382,4/12/2020,1013,13,197
,Armenia,40.0691,45.0382,4/13/2020,1039,14,211
,Armenia,40.0691,45.0382,4/14/2020,1067,16,265
,Armenia,40.0691,45.0382,4/15/2020,1111,17,297
,Armenia,40.0691,45.0382,4/16/2020,1159,18,358
,Armenia,40.0691,45.0382,4/17/2020,1201,19,402
,Armenia,40.0691,45.0382,4/18/2020,1248,20,523
,Armenia,40.0691,45.0382,4/19/2020,1291,20,545
,Armenia,40.0691,45.0382,4/20/2020,1339,22,580
,Armenia,40.0691,45.0382,4/21/2020,1401,24,609
,Armenia,40.0691,45.0382,4/22/2020,1473,24,633
Australian Capital Territory,Australia,-35.4735,149.0124,1/22/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/23/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/24/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/25/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/26/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/27/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/28/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/29/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/30/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,1/31/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/1/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/2/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/3/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/4/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/5/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/6/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/7/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/8/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/9/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/10/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/11/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/12/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/13/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/14/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/15/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/16/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/17/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/18/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/19/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/20/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/21/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/22/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/23/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/24/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/25/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/26/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/27/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/28/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/29/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/1/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/2/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/3/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/4/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/5/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/6/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/7/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/8/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/9/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/10/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/11/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/12/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/13/2020,1,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/14/2020,1,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/15/2020,1,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/16/2020,2,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/17/2020,2,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/18/2020,3,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/19/2020,4,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/20/2020,6,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/21/2020,9,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/22/2020,19,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/23/2020,32,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/24/2020,39,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/25/2020,39,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/26/2020,53,0,1
Australian Capital Territory,Australia,-35.4735,149.0124,3/27/2020,62,0,1
Australian Capital Territory,Australia,-35.4735,149.0124,3/28/2020,71,0,2
Australian Capital Territory,Australia,-35.4735,149.0124,3/29/2020,77,0,2
Australian Capital Territory,Australia,-35.4735,149.0124,3/30/2020,78,1,2
Australian Capital Territory,Australia,-35.4735,149.0124,3/31/2020,80,1,3
Australian Capital Territory,Australia,-35.4735,149.0124,4/1/2020,84,1,8
Australian Capital Territory,Australia,-35.4735,149.0124,4/2/2020,87,1,11
Australian Capital Territory,Australia,-35.4735,149.0124,4/3/2020,91,1,18
Australian Capital Territory,Australia,-35.4735,149.0124,4/4/2020,93,2,18
Australian Capital Territory,Australia,-35.4735,149.0124,4/5/2020,96,2,28
Australian Capital Territory,Australia,-35.4735,149.0124,4/6/2020,96,2,40
Australian Capital Territory,Australia,-35.4735,149.0124,4/7/2020,96,2,40
Australian Capital Territory,Australia,-35.4735,149.0124,4/8/2020,99,2,40
Australian Capital Territory,Australia,-35.4735,149.0124,4/9/2020,100,2,47
Australian Capital Territory,Australia,-35.4735,149.0124,4/10/2020,103,2,59
Australian Capital Territory,Australia,-35.4735,149.0124,4/11/2020,103,2,59
Australian Capital Territory,Australia,-35.4735,149.0124,4/12/2020,103,2,59
Australian Capital Territory,Australia,-35.4735,149.0124,4/13/2020,102,2,59
Australian Capital Territory,Australia,-35.4735,149.0124,4/14/2020,103,2,72
Australian Capital Territory,Australia,-35.4735,149.0124,4/15/2020,103,3,72
Australian Capital Territory,Australia,-35.4735,149.0124,4/16/2020,103,3,82
Australian Capital Territory,Australia,-35.4735,149.0124,4/17/2020,103,3,81
Australian Capital Territory,Australia,-35.4735,149.0124,4/18/2020,103,3,88
Australian Capital Territory,Australia,-35.4735,149.0124,4/19/2020,103,3,88
Australian Capital Territory,Australia,-35.4735,149.0124,4/20/2020,103,3,88
Australian Capital Territory,Australia,-35.4735,149.0124,4/21/2020,103,3,88
Australian Capital Territory,Australia,-35.4735,149.0124,4/22/2020,103,3,88
New South Wales,Australia,-33.8688,151.2093,1/22/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,1/23/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,1/24/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,1/25/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,1/26/2020,3,0,0
New South Wales,Australia,-33.8688,151.2093,1/27/2020,4,0,0
New South Wales,Australia,-33.8688,151.2093,1/28/2020,4,0,0
New South Wales,Australia,-33.8688,151.2093,1/29/2020,4,0,0
New South Wales,Australia,-33.8688,151.2093,1/30/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,1/31/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/1/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/2/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/3/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/4/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/5/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/6/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/7/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/8/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/9/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/10/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/11/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/12/2020,4,0,2
New South Wales,Australia,-33.8688,151.2093,2/13/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/14/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/15/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/16/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/17/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/18/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/19/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/20/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/21/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/22/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/23/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/24/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/25/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/26/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/27/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/28/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,2/29/2020,4,0,4
New South Wales,Australia,-33.8688,151.2093,3/1/2020,6,0,4
New South Wales,Australia,-33.8688,151.2093,3/2/2020,6,0,4
New South Wales,Australia,-33.8688,151.2093,3/3/2020,13,0,4
New South Wales,Australia,-33.8688,151.2093,3/4/2020,22,1,4
New South Wales,Australia,-33.8688,151.2093,3/5/2020,22,1,4
New South Wales,Australia,-33.8688,151.2093,3/6/2020,26,1,4
New South Wales,Australia,-33.8688,151.2093,3/7/2020,28,1,4
New South Wales,Australia,-33.8688,151.2093,3/8/2020,38,2,4
New South Wales,Australia,-33.8688,151.2093,3/9/2020,48,2,4
New South Wales,Australia,-33.8688,151.2093,3/10/2020,55,2,4
New South Wales,Australia,-33.8688,151.2093,3/11/2020,65,2,4
New South Wales,Australia,-33.8688,151.2093,3/12/2020,65,2,4
New South Wales,Australia,-33.8688,151.2093,3/13/2020,92,2,4
New South Wales,Australia,-33.8688,151.2093,3/14/2020,112,2,4
New South Wales,Australia,-33.8688,151.2093,3/15/2020,134,2,4
New South Wales,Australia,-33.8688,151.2093,3/16/2020,171,2,4
New South Wales,Australia,-33.8688,151.2093,3/17/2020,210,4,4
New South Wales,Australia,-33.8688,151.2093,3/18/2020,267,5,4
New South Wales,Australia,-33.8688,151.2093,3/19/2020,307,5,4
New South Wales,Australia,-33.8688,151.2093,3/20/2020,353,6,4
New South Wales,Australia,-33.8688,151.2093,3/21/2020,436,6,4
New South Wales,Australia,-33.8688,151.2093,3/22/2020,669,6,4
New South Wales,Australia,-33.8688,151.2093,3/23/2020,669,6,4
New South Wales,Australia,-33.8688,151.2093,3/24/2020,818,7,4
New South Wales,Australia,-33.8688,151.2093,3/25/2020,1029,7,4
New South Wales,Australia,-33.8688,151.2093,3/26/2020,1219,7,4
New South Wales,Australia,-33.8688,151.2093,3/27/2020,1405,7,4
New South Wales,Australia,-33.8688,151.2093,3/28/2020,1617,8,4
New South Wales,Australia,-33.8688,151.2093,3/29/2020,1791,8,4
New South Wales,Australia,-33.8688,151.2093,3/30/2020,2032,8,4
New South Wales,Australia,-33.8688,151.2093,3/31/2020,2032,8,4
New South Wales,Australia,-33.8688,151.2093,4/1/2020,2182,9,4
New South Wales,Australia,-33.8688,151.2093,4/2/2020,2298,10,4
New South Wales,Australia,-33.8688,151.2093,4/3/2020,2389,12,4
New South Wales,Australia,-33.8688,151.2093,4/4/2020,2493,12,4
New South Wales,Australia,-33.8688,151.2093,4/5/2020,2580,16,4
New South Wales,Australia,-33.8688,151.2093,4/6/2020,2637,18,4
